nomformation;nb_chars;coefficient_au_sud;departement_code;proportion_candidates;proportion_bien_tb
BTS - Agricole, L.E.G.T.A. de Pamiers;14;0.9199149292239032;9;0.63281250000000000000;0.15
BTS - Agricole, L.E.G.T.A. d'Ondes;14;0.8501847848825043;31;0.07106598984771573604;0.11764705882352941
BTS - Agricole, LEGTA Edgard PISANI de Tulle-Naves;14;0.6642377333054416;19;0.36809815950920245399;0.4444444444444444
BTS - Agricole, LEGTA Edgard PISANI de Tulle-Naves;14;0.6642377333054416;19;0.57352941176470588235;0.125
BTS - Agricole, L.E.G.T.A. Jean Monnet;14;0.8966715477767707;65;0.14285714285714285714;0.5
BTS - Agricole, L.E.G.T.A. Jean Monnet;14;0.8966715477767707;65;0.41835147744945567652;0.4782608695652174
BTS - Agricole, L.E.G.T.A. Jean Monnet;14;0.8966715477767707;65;0.43750000000000000000;0.09090909090909091
BTS - Agricole, LEGTA La Barotte - Haute Côte-d'Or;14;0.3736954652162801;21;0.47368421052631578947;0.3
BTS - Agricole, L.E.G.T.A. la Vinadie;14;0.7572112590939729;46;0.39805825242718446602;0.3103448275862069
BTS - Agricole, L.E.G.T.A. Montauban - Capou;14;0.8153197127118051;82;0.42857142857142857143;0.25
BTS - Agricole, L.E.G.T.A. Montauban - Capou;14;0.8153197127118051;82;0.48051948051948051948;0
BTS - Agricole, L.E.G.T.A. Rodez-La Roque;14;0.7804546405411061;12;0.43500000000000000000;0.4
BTS - Agricole, L.E.G.T.A. Rodez-La Roque;14;0.7804546405411061;12;0.54838709677419354839;0.42105263157894735
BTS - Agricole, L.E.G.T.A. Rodez-La Roque;14;0.7804546405411061;12;0.55704697986577181208;0.3103448275862069
BTS - Agricole, L.E.G.T.A. Rodez-La Roque;14;0.7804546405411061;12;0.61059907834101382488;0.18518518518518517
BTS - Agricole, L.E.G.T.A. Toulouse Auzeville;14;0.8734281663296375;31;0.36061026352288488211;0.25
BTS - Agricole, L.E.G.T.A. Toulouse Auzeville;14;0.8734281663296375;31;0.38888888888888888889;0.35714285714285715
BTS - Agricole, L.E.G.T.A. Toulouse Auzeville;14;0.8734281663296375;31;0.66960352422907488987;0.6
BTS - Agricole, LEGTPA Brioude-Bonnefont - Site de Fontannes;14;0.6758594240290073;43;0.12500000000000000000;0.21428571428571427
BTS - Agricole, LEGTPA Brioude-Bonnefont - Site de Fontannes;14;0.6758594240290073;43;0.21827411167512690355;0.1875
BTS - Agricole, LEGTPA Brioude-Bonnefont - Site de Fontannes;14;0.6758594240290073;43;0.57007125890736342043;0.28125
BTS - Agricole, LEGTPA du Bourbonnais / Site de Moulins;14;0.5247774446226438;3;0.43434343434343434343;0
BTS - Agricole, LEGTPA du Bourbonnais / Site de Moulins;14;0.5247774446226438;3;0.46000000000000000000;0.2
BTS - Agricole, LEGTPA Louis Pasteur (Clermont-Marmilhat);14;0.6177509704111751;63;0.33975903614457831325;0.19047619047619047
BTS - Agricole, LEGTPA Louis Pasteur (Clermont-Marmilhat);14;0.6177509704111751;63;0.42481203007518796992;0.3333333333333333
BTS - Agricole, LEGTPA Louis Pasteur (Clermont-Marmilhat);14;0.6177509704111751;63;0.45945945945945945946;0
BTS - Agricole, LEGTPA Yssingeaux;14;0.687481114752574;43;0.49103942652329749104;0.2222222222222222
BTS - Agricole, LPA Camille Godard;14;0.7107244961997072;33;0.32702702702702702703;0
BTS - Agricole, LPA de Rochefort-Montagne;14;0.6293726611347417;63;0.43888070692194403535;0.3888888888888889
BTS - Agricole, LPA des Combrailles - Site de Pontaumur;14;0.6061292796876093;63;0.67924528301886792453;0.2222222222222222
BTS - Agricole, L.P.A.H de Rignac;14;0.7688329498175396;12;0.25274725274725274725;0.5
BTS - Agricole, L.P.A. La Cazotte;14;0.8269414034353718;12;0.59099099099099099099;0.18518518518518517
BTS - Agricole, Lycée agricampus de Laval;14;0.3504520837691469;53;0.35714285714285714286;0.1702127659574468
BTS - Agricole, Lycée agricampus de Laval;14;0.3504520837691469;53;0.60919540229885057471;0
BTS - Agricole, Lycée agricampus de Laval;14;0.3504520837691469;53;0.69322709163346613546;0.17857142857142858
BTS - Agricole, Lycée agricole Agro-Environnemental;14;0.6642377333054416;38;0.36393442622950819672;0.2
BTS - Agricole, Lycée agricole Agro-Environnemental;14;0.6642377333054416;38;0.46268656716417910448;0.2
BTS - Agricole, Lycée agricole Aix-Valabre;14;0.8850498570532042;13;0.38510638297872340426;0
BTS - Agricole, Lycée agricole Aix-Valabre;14;0.8850498570532042;13;0.42583120204603580563;0.23809523809523808
BTS - Agricole, Lycée agricole Angers le Fresne;14;0.4201822281105458;49;0.33070866141732283465;0
BTS - Agricole, Lycée agricole Angers le Fresne;14;0.4201822281105458;49;0.33671399594320486815;0.28
BTS - Agricole, Lycée agricole Angers le Fresne;14;0.4201822281105458;49;0.37784090909090909091;0.4375
BTS - Agricole, Lycée agricole Angers le Fresne;14;0.4201822281105458;49;0.61870503597122302158;0
BTS - Agricole, Lycée agricole Armand FALLIERES Nérac;14;0.8036980219882386;47;0.53333333333333333333;0.23529411764705882
BTS - Agricole, Lycée agricole Auguste Loutreuil;14;0.2923436301513146;61;0.39325842696629213483;0.0625
BTS - Agricole, Lycée agricole Auguste Loutreuil;14;0.2923436301513146;61;0.41106719367588932806;0.1
BTS - Agricole, Lycée agricole Auguste Loutreuil;14;0.2923436301513146;61;0.44209215442092154421;0.16666666666666666
BTS - Agricole, Lycée agricole Auxerre-La-Brosse;14;0.38531715593984595;89;0.29696969696969696970;0.2857142857142857
BTS - Agricole, Lycée agricole Auxerre-La-Brosse;14;0.38531715593984595;89;0.37857142857142857143;0.1
BTS - Agricole, Lycée agricole Auxerre-La-Brosse;14;0.38531715593984595;89;0.55178907721280602637;0.09523809523809523
BTS - Agricole, Lycée agricole Bel Air;14;0.5363991353462104;85;0.45338983050847457627;0
BTS - Agricole, Lycée agricole Bel Air;14;0.5363991353462104;85;0.58807588075880758808;0.058823529411764705
BTS - Agricole, Lycée agricole Besancon - Lycée Granvelle;14;0.44342560955767824;25;0.18457300275482093664;0.26666666666666666
BTS - Agricole, Lycée agricole Besancon - Lycée Granvelle;14;0.44342560955767824;25;0.39090909090909090909;0.13333333333333333
BTS - Agricole, Lycée agricole Besancon - Lycée Granvelle;14;0.44342560955767824;25;0.63275434243176178660;0.5333333333333333
BTS - Agricole, Lycée agricole Bougainville;14;0.280721939427748;77;0.31617647058823529412;0.42857142857142855
BTS - Agricole, Lycée agricole Bougainville;14;0.280721939427748;77;0.41111111111111111111;0
BTS - Agricole, Lycée agricole Bougainville;14;0.280721939427748;77;0.44559585492227979275;0
BTS - Agricole, Lycée agricole Bougainville;14;0.280721939427748;77;0.68636363636363636364;0.14285714285714285
BTS - Agricole, Lycée agricole Campus de Briacé;14;0.44342560955767824;44;0.27906976744186046512;0.14285714285714285
BTS - Agricole, Lycée agricole Campus de Briacé;14;0.44342560955767824;44;0.41475826972010178117;0.2
BTS - Agricole, Lycée agricole Campus de Pouillé;14;0.4201822281105458;49;0.27027027027027027027;0.21428571428571427
BTS - Agricole, Lycée agricole Campus de Pouillé;14;0.4201822281105458;49;0.40579710144927536232;0.2857142857142857
BTS - Agricole, Lycée agricole Campus - Lycee Technologique Charles Peguy;14;0.45504730028124485;44;0.26923076923076923077;0.2222222222222222
BTS - Agricole, Lycée agricole Campus - Lycee Technologique Charles Peguy;14;0.45504730028124485;44;0.65000000000000000000;0.36363636363636365
BTS - Agricole, Lycée agricole Campus - Lycee Technologique Charles Peguy;14;0.45504730028124485;44;0.65957446808510638298;0
BTS - Agricole, Lycée agricole Charlemagne;14;0.9199149292239032;11;0.33898305084745762712;0
BTS - Agricole, Lycée agricole Charlemagne;14;0.9199149292239032;11;0.37215189873417721519;0
BTS - Agricole, Lycée agricole Charlemagne;14;0.9199149292239032;11;0.43520782396088019560;0.2962962962962963
BTS - Agricole, Lycée agricole Charles Baltet;14;0.32720870232201366;10;0.33777777777777777778;0.07142857142857142
BTS - Agricole, Lycée agricole Convenance;14;4.04614973386328;971;0.31111111111111111111;0
BTS - Agricole, Lycée agricole Convenance;14;4.04614973386328;971;0.54782608695652173913;0.16666666666666666
BTS - Agricole, Lycée agricole Croix Rivail;14;4.232096785440343;972;0.44329896907216494845;0.3
BTS - Agricole, Lycée agricole d'Ahun;14;0.582885898240476;23;0.21719457013574660633;0.2
BTS - Agricole, Lycée agricole d'Ahun;14;0.582885898240476;23;0.28712871287128712871;0
BTS - Agricole, Lycée agricole d'Ahun;14;0.582885898240476;23;0.34253246753246753247;0.1
BTS - Agricole, Lycée agricole de Bordeaux Blanquefort;14;0.7107244961997072;33;0.34115138592750533049;0.15384615384615385
BTS - Agricole, Lycée agricole de Bordeaux Blanquefort;14;0.7107244961997072;33;0.67062818336162988115;0.5588235294117647
BTS - Agricole, Lycée agricole de BOURGES;14;0.46666899100481146;18;0.33689839572192513369;0.2727272727272727
BTS - Agricole, Lycée agricole de BOURGES;14;0.46666899100481146;18;0.54545454545454545455;0.3333333333333333
BTS - Agricole, Lycée agricole de Brehoulou;14;0.3736954652162801;29;0.28275862068965517241;0.15789473684210525
BTS - Agricole, Lycée agricole de Brehoulou;14;0.3736954652162801;29;0.39860139860139860140;0.18181818181818182
BTS - Agricole, Lycée agricole de Charleville le Balcon des Ardennes;14;0.15288334146851676;8;0.22641509433962264151;0
BTS - Agricole, Lycée agricole de Charleville le Balcon des Ardennes;14;0.15288334146851676;8;0.43902439024390243902;0.16
BTS - Agricole, Lycée agricole de Chartres;14;0.3039653208748812;28;0.31896551724137931034;0.2
BTS - Agricole, Lycée agricole de Chartres;14;0.3039653208748812;28;0.47572815533980582524;0.14285714285714285
BTS - Agricole, Lycée agricole de Coutances;14;0.2342351765334823;50;0.35200000000000000000;0.26666666666666666
BTS - Agricole, Lycée agricole de Coutances;14;0.2342351765334823;50;0.38028169014084507042;0.25
BTS - Agricole, Lycée agricole de Coutances;14;0.2342351765334823;50;0.44670050761421319797;0
BTS - Agricole, Lycée agricole DE DAX;14;0.8618064756060708;40;0.23550724637681159420;0.1111111111111111
BTS - Agricole, Lycée agricole DE DAX;14;0.8618064756060708;40;0.36363636363636363636;0
BTS - Agricole, Lycée agricole DE DAX;14;0.8618064756060708;40;0.37226277372262773723;0.3
BTS - Agricole, Lycée agricole de DERVAL;14;0.39693884666341256;44;0.08849557522123893805;0.13333333333333333
BTS - Agricole, Lycée agricole de DERVAL;14;0.39693884666341256;44;0.28368794326241134752;0.1111111111111111
BTS - Agricole, Lycée agricole de Dunkerque-Rosendaël;14;0.0018013620621531445;59;0.30348258706467661692;0.16666666666666666
BTS - Agricole, Lycée agricole de Hyères;14;0.9199149292239032;83;0.41379310344827586207;0
BTS - Agricole, Lycée agricole de Hyères;14;0.9199149292239032;83;0.49382716049382716049;0.16666666666666666
BTS - Agricole, Lycée agricole DE KERBERNEZ;14;0.3620737744927135;29;0.36190476190476190476;0
BTS - Agricole, Lycée agricole de la Bretonnière;14;0.25747855798061553;77;0.47169811320754716981;0
BTS - Agricole, Lycée agricole de la Bretonnière;14;0.25747855798061553;77;0.49509803921568627451;0.25
BTS - Agricole, Lycée agricole de la Haute Somme-Péronne;14;0.12963996002138434;80;0.48295454545454545455;0.4
BTS - Agricole, Lycée agricole De La Lozere;14;0.7688329498175396;48;0.19858156028368794326;0.16666666666666666
BTS - Agricole, Lycée agricole De La Lozere;14;0.7688329498175396;48;0.26811594202898550725;0
BTS - Agricole, Lycée agricole de la Lozère site François Rabelais;14;0.7223461869232739;48;0.43014128728414442700;0.25
BTS - Agricole, Lycée agricole de la Lozère site François Rabelais;14;0.7223461869232739;48;0.46969696969696969697;0
BTS - Agricole, Lycée agricole De La Motte Servolex;14;0.6409943518583083;73;0.09615384615384615385;0.3076923076923077
BTS - Agricole, Lycée agricole De La Motte Servolex;14;0.6409943518583083;73;0.43181818181818181818;0.25
BTS - Agricole, Lycée agricole De L'Aulne;14;0.33883039304558027;29;0.35179153094462540717;0.08333333333333333
BTS - Agricole, Lycée agricole de Libourne Montagne;14;0.7107244961997072;33;0.29118773946360153257;0.11764705882352941
BTS - Agricole, Lycée agricole de Libourne Montagne;14;0.7107244961997072;33;0.39583333333333333333;0.25
BTS - Agricole, Lycée agricole de Limoges les Vaseix;14;0.6061292796876093;87;0.36448598130841121495;0
BTS - Agricole, Lycée agricole de Limoges les Vaseix;14;0.6061292796876093;87;0.54424778761061946903;0.30434782608695654
BTS - Agricole, Lycée agricole de Limoges les Vaseix;14;0.6061292796876093;87;0.56481481481481481481;0
BTS - Agricole, Lycée agricole de L'INDRE;14;0.5015340631755105;36;0.35779816513761467890;0.3333333333333333
BTS - Agricole, Lycée agricole de l'Oise - Airion / Beauvais;14;0.18774841363921663;60;0.31465517241379310345;0.25
BTS - Agricole, Lycée agricole de l'Oise - Airion / Beauvais;14;0.18774841363921663;60;0.32558139534883720930;0.14285714285714285
BTS - Agricole, Lycée agricole de Mirecourt;14;0.32720870232201366;88;0.21696252465483234714;0.2777777777777778
BTS - Agricole, Lycée agricole de Mirecourt;14;0.32720870232201366;88;0.35906642728904847397;0.25
BTS - Agricole, Lycée agricole de Morlaix-Suscinio;14;0.280721939427748;29;0.43349753694581280788;0.2222222222222222
BTS - Agricole, Lycée agricole de Nevers Challuy;14;0.4782906817283781;58;0.26978417266187050360;0.125
BTS - Agricole, Lycée agricole de Nevers Challuy;14;0.4782906817283781;58;0.41139240506329113924;0
BTS - Agricole, Lycée agricole de Nevers Challuy;14;0.4782906817283781;58;0.56683168316831683168;0.13793103448275862
BTS - Agricole, Lycée agricole de Pau-Montardon;14;0.8966715477767707;64;0.30154639175257731959;0.15789473684210525
BTS - Agricole, Lycée agricole de Pau-Montardon;14;0.8966715477767707;64;0.37344398340248962656;0.14285714285714285
BTS - Agricole, Lycée agricole de Pau-Montardon;14;0.8966715477767707;64;0.61757105943152454780;0.28125
BTS - Agricole, Lycée agricole DE PERIGUEUX;14;0.687481114752574;24;0.37707390648567119155;0.2608695652173913
BTS - Agricole, Lycée agricole DE PERIGUEUX;14;0.687481114752574;24;0.38750000000000000000;0.13636363636363635
BTS - Agricole, Lycée agricole DE PERIGUEUX;14;0.687481114752574;24;0.60000000000000000000;0.3333333333333333
BTS - Agricole, Lycée agricole de Ressins;14;0.582885898240476;42;0.68181818181818181818;0.05555555555555555
BTS - Agricole, Lycée agricole de Ressins;14;0.582885898240476;42;0.69444444444444444444;0
BTS - Agricole, Lycée agricole DE RETHEL;14;0.17612672291565;8;0.33128834355828220859;0
BTS - Agricole, Lycée agricole De Romans Sur Isere;14;0.6991028054761406;26;0.31446540880503144654;0.0625
BTS - Agricole, Lycée agricole De Romans Sur Isere;14;0.6991028054761406;26;0.34228187919463087248;0.2
BTS - Agricole, Lycée agricole de Rouffach;14;0.3620737744927135;68;0.28909952606635071090;0.10526315789473684
BTS - Agricole, Lycée agricole de Rouffach;14;0.3620737744927135;68;0.34905660377358490566;0
BTS - Agricole, Lycée agricole de Saint-Cyran-du-Jambot;14;0.46666899100481146;36;0.63265306122448979592;0.2222222222222222
BTS - Agricole, Lycée agricole de Saint-Cyran-du-Jambot;14;0.46666899100481146;36;0.78125000000000000000;0
BTS - Agricole, Lycée agricole DE SAINTE LIVRADE;14;0.7688329498175396;47;0.45794392523364485981;0.2
BTS - Agricole, Lycée agricole DE SAINTE LIVRADE;14;0.7688329498175396;47;0.46391752577319587629;0
BTS - Agricole, Lycée agricole DE SAINTE LIVRADE;14;0.7688329498175396;47;0.60531697341513292434;0.10526315789473684
BTS - Agricole, Lycée agricole DE SAINTE LIVRADE;14;0.7688329498175396;47;0.66233766233766233766;0
BTS - Agricole, Lycée Agricole de Saint Germain en Laye/Chambourcy;14;0.25747855798061553;78;0.35662650602409638554;0
BTS - Agricole, Lycée Agricole de Saint Germain en Laye/Chambourcy;14;0.25747855798061553;78;0.37004405286343612335;0.1
BTS - Agricole, Lycée agricole de Saint-Hilaire-du-Harcouët;14;0.2923436301513146;50;0.44262295081967213115;0
BTS - Agricole, Lycée agricole de TOURS FONDETTES;14;0.4201822281105458;37;0.24367088607594936709;0
BTS - Agricole, Lycée agricole de TOURS FONDETTES;14;0.4201822281105458;37;0.33070866141732283465;0.06666666666666667
BTS - Agricole, Lycée agricole de TOURS FONDETTES;14;0.4201822281105458;37;0.38216560509554140127;0
BTS - Agricole, Lycée agricole de TOURS FONDETTES;14;0.4201822281105458;37;0.56041666666666666667;0.2
BTS - Agricole, Lycée agricole de VENDOME (41);14;0.38531715593984595;41;0.42045454545454545455;0.2692307692307692
BTS - Agricole, Lycée agricole de VENDOME (41);14;0.38531715593984595;41;0.61394101876675603217;0.3125
BTS - Agricole, Lycée agricole de VENDOME (41);14;0.38531715593984595;41;0.65151515151515151515;0.15384615384615385
BTS - Agricole, Lycée agricole d'Evreux;14;0.2342351765334823;27;0.36492890995260663507;0
BTS - Agricole, Lycée agricole Digne-Carmejane;14;0.8153197127118051;4;0.66816143497757847534;0.2
BTS - Agricole, Lycée agricole Dijon-Quetigny;14;0.4318039188341124;21;0.34064327485380116959;0.09523809523809523
BTS - Agricole, Lycée agricole Dijon-Quetigny;14;0.4318039188341124;21;0.35787321063394683027;0.10526315789473684
BTS - Agricole, Lycée agricole d'Obernai;14;0.3039653208748812;67;0.27272727272727272727;0.14285714285714285
BTS - Agricole, Lycée agricole d'Obernai;14;0.3039653208748812;67;0.35106382978723404255;0.3076923076923077
BTS - Agricole, Lycée agricole d'Obernai;14;0.3039653208748812;67;0.46017699115044247788;0.25
BTS - Agricole, Lycée agricole D'Orion;14;0.33883039304558027;53;0.54098360655737704918;0.1
BTS - Agricole, Lycée agricole Du Pflixbourg;14;0.3504520837691469;68;0.38617886178861788618;0.06666666666666667
BTS - Agricole, Lycée agricole Du Pflixbourg;14;0.3504520837691469;68;0.42380952380952380952;0.23076923076923078
BTS - Agricole, Lycée agricole Du Pflixbourg;14;0.3504520837691469;68;0.52631578947368421053;0
BTS - Agricole, Lycée agricole du Val de Seille;14;0.25747855798061553;57;0.39802631578947368421;0.034482758620689655
BTS - Agricole, Lycée agricole d'Yvetot;14;0.1645050321920834;76;0.37610619469026548673;0.14285714285714285
BTS - Agricole, Lycée agricole d'Yvetot;14;0.1645050321920834;76;0.62416107382550335570;0
BTS - Agricole, Lycée agricole d'Yvetot;14;0.1645050321920834;76;0.68333333333333333333;0.18181818181818182
BTS - Agricole, Lycée agricole Edgar Faure;14;0.5131557538990771;39;0.27187500000000000000;0.6666666666666666
